item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S08LFS1.3H15,LFS - OI,8,S08LFS1.3,"H - This is María. (Point to the picture of the girl.) Which body part digests the food María eats: heart, stomach, or brain?",Which body part digests the food María eats?,heart,stomach,brain,b,Girl_Anatomy1.ai,Heart.ai,Stomach1.ai,Brain1.ai,People,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.3H15_intro.mp3,Science_G8_S08LFS1.3H15_stem.mp3,Science_G8_S08LFS1.3H15_a.mp3,Science_G8_S08LFS1.3H15_b.mp3,Science_G8_S08LFS1.3H15_c.mp3,FT,OI,OI,OI,NA,0.63,0.63,0.63,0.63
S08LFS1.3H19,NA,8,S08LFS1.3,"H - Here are three different body parts. (Point to answers.) Which carries blood through your body: eyes, bones or veins?",Which carries blood through your body?,eyes,bones,veins,c,NA,Eyes.ai,Bone.ai,Hand8.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3H20,NA,8,S08LFS1.3,"H - Here are three different body parts. (Point to answers.) Which body part helps us see: eyes, bones or veins?",Which body part helps us see,eyes,bones,veins,a,NA,Eyes.ai,Bone.ai,Hand8.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3H5,NA,8,S08LFS1.3,"H - This is a girl's skeleton. (Point to picture of skeletal system.)  How does the skeleton help the body: smell, support, or digestion?",How does the skeleton help the body?,smell,support,digestion,b,Girl_Skeleton.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3H9,NA,8,S08LFS1.3,"H - Here is the inside of a body. (Point to prompt.) Which body produces thinking: brain, skeleton, or liver?",Which body produces thinking?,lung,stomach,brain,c,Boy_Anatomy1.ai,Lungs1.ai,Stomach1.ai,Brain1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3L1,NA,8,S08LFS1.3,"L - This is a boy. (Point to picture of boy.)  Which points to his feet: A, B, or C?",Which points to his feet?,A,B,C,b,Boy14.ai,Boy_Arrow_Head1.ai,Boy_Arrow_Feet.ai,Boy_Arrow_Arm1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.5,NA,NA,NA
S08LFS1.3L11,NA,8,S08LFS1.3,"L - This is Tiko. (Point to picture of boy.) Which is Tiko's foot: A, B or C?",Which is Tiko's foot?,A,B,C,c,Boy_ABC.ai,Boy15.ai,Hand?1.ai,Foot4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3L12,NA,8,S08LFS1.3,"L - This is Steff. (Point to picture of girl.) Which is Steff's hand: A, B or C?",Which is Steff's hand?,A,B,C,b,Girl_Arrows_ABC.ai,Girl19.ai,Hand?2.ai,Foot4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.35,NA,NA,NA
S08LFS1.3L16,NA,8,S08LFS1.3,"L - Here is James. (Point to prompt.) Which is his head: A, B or C?",Which is his hand?,A,B,C,b,Boy_ABC.ai,Hand?1.ai,Boy15.ai,Foot4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3L2,NA,8,S08LFS1.3,"L - Here is Julio. (Point to Julio.) Which is his ear: A, B, or C?",Which is his ear?,A,B,C,c,Boy23.ai,Boy_Arrow_Head2.ai,Boy_Arrow_Arm2.ai,Boy_Arrow_Stomach2.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3L6,NA,8,S08LFS1.3,"L - Here is Laura. (Point to picture of girl.) Which is Laura's hand: A, B, or C?",Which is Laura's hand?,A,B,C,c,Girl2.ai,Girl19.ai,Pants4.ai,Hand3.ai,People/Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3LSAMPLE,NA,8,S08LFS1.3,"L - Here is Emma. (Point to picture of girl.)  Which is Emma's head: A, B or C?",Which is Emma's head?,A,B,C,a,Girl_Arrows_ABC2.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M13,NA,8,S08LFS1.3,"M - This is Junior. (Point to the picture of the boy.) Which is Junior's heart: A, B, or C?",Which is Junior's heart?,A,B,C,a,Boy_Anatomy1.ai,Heart.ai,Face.ai,Hand4.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M14,NA,8,S08LFS1.3,"M - This is Bella. (Point to the picture of the girl.) Which is Bella's stomach: A, B, or C?",Which is Bella's stomach?,A,B,C,c,Girl_Anatomy3.ai,Heart.ai,Face.ai,Stomach1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.17,NA,NA,NA
S08LFS1.3M17,NA,8,S08LFS1.3,"M - Here is a body. (Point to body.) Which is the heart: A, B or C?",Which is the heart?,A,B,C,a,Boy_Anatomy2.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M18,NA,8,S08LFS1.3,"M - Here is a body. (Point to body.) Which is the brain: A, B or C?",Which is the brain?,A,B,C,b,Boy_Anatomy3.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M3,NA,8,S08LFS1.3,"M - Here is a boy's insides. (Point to the diagram of the boy's insides.) Which body part is circled: lungs, foot, or stomach?",Which body part is circled?,lungs,foot,stomach,c,Boy_Anatomy9.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M4,NA,8,S08LFS1.3,"M - Here is a girl's lungs for breathing. (Point to the diagram of the girl.) Which are the girl's lungs: A, B or C?",Which are the girl's lungs?,A,B,C,a,Lungs3.ai,Lungs2.ai,Leg1.ai,Stomach1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M7,NA,8,S08LFS1.3,"M - Here are three bodies. (Point to prompt.) Which shows the inside of a body: A, B, or C?",Which shows the inside of a body?,A,B,C,a,NA,Girl_Lungs.ai,Girl2.ai,Girl_Backside.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.3M8,NA,8,S08LFS1.3,"M - Here are three body parts. (Point to prompt.) Which is a brain: A, B, or C?",Which is a brain?,A,B,C,b,NA,Eye_Ball.ai,Brain2.ai,Teeth.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.5,NA,NA,NA
S08LFS1.4H10,NA,8,S08LFS1.4,"H - Here is a horse. (Point to horse.) Which body part helps the horse run: head, legs, or tail?",Which body part helps the horse run?,head,legs,tail,b,Horse1.ai,Horse_Head.ai,Horse_Legs1.ai,Horse_Tail.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.54,NA,NA,NA
S08LFS1.4H14,NA,8,S08LFS1.4,"H - Here is a flower.  (Point to the prompt.) Which part of this flower attracts bees: petals, stem, or roots?",Which part of this flower attracts bees?,petals,stem,roots,a,Flower41.ai,Flower40.ai,Stem.ai,Roots1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.54,NA
S08LFS1.4H15,LFS - OI,8,S08LFS1.4,"H - Here is a flower. (Point to the prompt.) Which part of this flower takes in water from the soil: petals, stem, or roots?",Which part of this flower takes in water from the soil?,petals,stem,roots,c,Flower42.ai,Flower40.ai,Stem.ai,Roots1.ai,Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.4H15_intro.mp3,Science_G8_S08LFS1.4H15_stem.mp3,Science_G8_S08LFS1.4H15_a.mp3,Science_G8_S08LFS1.4H15_b.mp3,Science_G8_S08LFS1.4H15_c.mp3,FT,OI,OI,OI,NA,0.43,0.43,0.43,0.43
S08LFS1.4H20,LFS - FT,8,S08LFS1.4,"H - Here is a porcupine. (Point to prompt.) Which body part helps the porcupine protect itself: feet, eye, or spines?",Which body part helps the porcupine protect itself?,feet,eye,spines,c,Porcupine1.ai,Paw3.ai,Eye.ai,Porcupine_Quills1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.54,NA,NA
S08LFS1.4H4,NA,8,S08LFS1.4,"H - This is an elephant.  (Point to elephant.) What body part helps an elephant reach and hold food to eat: ears, legs, or trunk?",What body part helps an elephant reach and hold food to eat?,ears,legs,trunk,c,NA,Elephant_Circled_Ear.ai,Elephant_Circled_Foot.ai,Elephant_Circled_Trunk.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.95,NA,NA,NA
S08LFS1.4H5,NA,8,S08LFS1.4,"H - This is an owl. (Point to owl.) What does an owl use to grab food: talons, feathers, or wings?",What does an owl use to grab food?,talons,feathers,wings,a,Owl1.ai,Owl_Pointing_Claws.ai,Owl_Pointing_Feathers.ai,Owl_Pointing_Wings.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4L1,NA,8,S08LFS1.4,"L - Here are three objects. (Point to answer choices.) Which is a plant: rock, tree, or worm?",Which is a plant?,rock,tree,worm,b,NA,Rock5.ai,Tree1.ai,Worm1.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.81,NA,NA,NA
S08LFS1.4L11,NA,8,S08LFS1.4,"L - Here are three objects. (Point to the choices.) Which is an animal: tree, bird, or phone?",Which is an animal?,tree,bird,phone,b,NA,NA,Bird1.ai,NA,Plants_Outdoors/Animals/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4L16,NA,8,S08LFS1.4,"L - Here are three objects. (Point to answer choices.) Which is an animal: flower, ball, or dolphin?",Which is an animal?,flower,ball,dolphin,c,NA,Flower78.ai,Football1.ai,Dolphin1.ai,Plants_Outdoors/Sports/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4L17,NA,8,S08LFS1.4,"L - Here are three objects. (Point to answer choices.) Which is a plant: fern, duck, or pond?",Which is a plant?,fern,duck,pond,a,NA,Fern.ai,Duck.ai,Lake1.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4L6,NA,8,S08LFS1.4,"L - Here are three pictures. (Point to answer choices.) Which is an animal: robot, tree, or dog?",Which is an animal?,robot,tree,dog,c,NA,Robot2.ai,Tree1.ai,Dog5.ai,Misc./Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.69,NA,NA,NA
S08LFS1.4L7,NA,8,S08LFS1.4,"L - Here are three pictures. (Point to answer choices.) Which is a plant: flower, crayon, or robot?",Which is a plant?,flower,crayon,robot,a,NA,Flower78.ai,Crayon6.ai,Robot2.ai,Plants_Outdoors/Classroom/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M12,NA,8,S08LFS1.4,"M - Here is a flower. (Point to the prompt.) Which are the petals of this flower: A, B, or C?",Which are the petals of this flower?,A,B,C,a,Flower_ABC.ai,Flower40.ai,Stem.ai,Roots1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M13,NA,8,S08LFS1.4,"M - Here is a flower. (Point to the prompt.) Which are the roots of this flower: A, B, or C?",Which are the roots of this flower?,A,B,C,c,Flower_ABC.ai,Flower40.ai,Stem.ai,Roots1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.28,NA,NA,NA
S08LFS1.4M18,NA,8,S08LFS1.4,"M - Here is a tiger. (Point to prompt.) Which shows the tiger's tail: A, B, or C?",Which shows the tiger's tail?,A,B,C,b,Tiger1.ai,Tiger_Foot.ai,Tiger_Tail.ai,Elephant_Trunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M19,NA,8,S08LFS1.4,"M - Here is a polar bear. (Point to prompt.) Polar bears sleep or hibernate during cold winters to save their energy. Which shows a polar bear hibernating during the winter: A, B, or C?",Polar bears sleep or hibernate during cold winters to save their energy. Which shows a polar bear hibernating during the winter?,A,B,C,c,Polar_Bear2.ai,Polar_Bear2.ai,Polar_Bear3.ai,Polar_Bear5.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M2,NA,8,S08LFS1.4,"M - Here is a plant. (Point to plant.) Which  is a leaf: A, B, or C?",Which is a leaf?,A,B,C,c,Flower_ABC2.ai,Roots1.ai,Rose2.ai,Leaf3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.59,NA,NA,NA
S08LFS1.4M3,NA,8,S08LFS1.4,"M - Here are three pictures. (Point to answer choices.) Which shows the fin of a fish: A, B, or C?",Which shows the fin of a fish?,A,B,C,b,NA,Fish_Circled_Mouth.ai,Fish_Circled_Fin.ai,Fish_Circled_Eye.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M8,NA,8,S08LFS1.4,"M - Here is a tree. (Point to tree.) Which part is a branch: A, B, or C?",Which part is a branch?,A,B,C,b,Tree1.ai,Tree_Stump1.ai,Branch1.ai,Leaf3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4M9,NA,8,S08LFS1.4,"M - Here is an elephant. (Point to elephant.) Which part is the trunk: A, B, or C?",Which part is the trunk?,A,B,C,c,Elephant1.ai,Elephant_Leg1.ai,Elephant_Ear1.ai,Elephant_Trunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.4MSAMPLE,NA,8,S08LFS1.4,"M - Here is a wolf. (Point to wolf.)  Which body part is the teeth: A, B, or C?",Which body part is the teeth?,A,B,C,b,Wolf.ai,Paw1.ai,Mouth.ai,Tail4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6H10,NA,8,S08LFS1.6,"H - This diagram shows photosynthesis. (Point to prompt.) During photosynthesis, plants use light energy, water and air to make food. Which part of the plant takes in water to grow: flower, leaves, or roots?","During photosynthesis, plants use light energy, water and air to make food. Which part of the plant takes in water to grow?",flower,leaves,roots,c,Plant_Cycle1.ai,Flower45.ai,Leaf3.ai,Roots1.ai,Biology/Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.6H10_intro.mp3,Science_G8_S08LFS1.6H10_stem.mp3,Science_G8_S08LFS1.6H10_a.mp3,Science_G8_S08LFS1.6H10_b.mp3,Science_G8_S08LFS1.6H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.0397
S08LFS1.6H15,LFS - OI,8,S08LFS1.6,"H - This is a diagram of photosynthesis. (Point to the prompt.) In photosynthesis, plants use water, sunlight and air to make food.  What does the plant's leaves release into the air: water, oxygen, or soil?","In photosynthesis, plants use water, sunlight and air to make food.  What does the plant's leaves release into the air?",water,soil,oxygen,c,Plant_Cycle2.ai,NA,NA,NA,Biology,prompt + graphic,word only,word only,word only,Science_G8_S08LFS1.6H15_intro.mp3,Science_G8_S08LFS1.6H15_stem.mp3,Science_G8_S08LFS1.6H15_a.mp3,Science_G8_S08LFS1.6H15_b.mp3,Science_G8_S08LFS1.6H15_c.mp3,FT,OI,OI,OI,NA,1.06,1.06,1.06,1.06
S08LFS1.6H19,NA,8,S08LFS1.6,"H - This is a diagram of photosynthesis. (Point to prompt.) During photosynthesis, plants use light energy, water and air to make food. Which could be used for photosynthesis: rain, candy or rocks?","During photosynthesis, plants use light energy, water and air to make food. Which could be used for photosynthesis?",rain,candy,electricity,a,Plant_Cycle3.ai,Rain2.ai,Lollipop1.ai,Lightning3.ai,Biology/Weather/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08LFS1.6H20,NA,8,S08LFS1.6,"H - This is a diagram of photosynthesis. (Point to prompt.) During photosynthesis, plants use light energy, water and air to make food. Which could be used in photosynthesis: lightning, soda, or sunshine?","During photosynthesis, plants use light energy, water and air to make food. Which could be used in photosynthesis?",lightning,soda,sunshine,c,Plant_Cycle3.ai,Lightning3.ai,Soda_Can1.ai,Sun1.ai,Biology/Weather/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6H5,NA,8,S08LFS1.6,"H - This is a plant. (Point to plant in diagram.) During photosynthesis, plants use light energy, water and air to make food. Where do plants get energy for photosynthesis: the Moon, wind, or the Sun?",Where do plants get energy for photosynthesis?,Moon,wind,Sun,c,Tomato_Plant_Sun.ai,Moon4.ai,Wind4.ai,Sun1.ai,Plants_Outdoors/Astronomy/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.19,NA,NA,NA
S08LFS1.6H9,NA,8,S08LFS1.6,"H - This diagram shows photosynthesis. (Point to prompt.) During photosynthesis, plants use light energy, water and air to make food. Where does the plant get light to grow: flower, Sun, or stem?","During photosynthesis, plants use light energy, water and air to make food. Where does the plant get light to grow?",flower,Sun,stem,b,Plant_Cycle1.ai,Flower79.ai,Sun1.ai,Leaf4.ai,Biology/Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.3,NA,NA,NA
S08LFS1.6HSAMPLE,NA,8,S08LFS1.6,"H - Here are three trees.  (Point to answer choices.) Which tree is best able to use light from the Sun to grow: A, B or C?",Which tree is best able to use light from the Sun to grow?,A,B,C,c,NA,Tree_Sun.ai,Tree_Sun2.ai,Tree_Sun3.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6L1,NA,8,S08LFS1.6,"L -This is a tree. (Point to tree.) Which helps a tree grow: sunlight, potatoes, or rocks?",Which helps a tree grow?,sunlight,potatoes,rocks,a,Tree_Sun3.ai,Sun1.ai,Potato1.ai,Rock1.ai,Plants_Outdoors/Weather/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6L11,NA,8,S08LFS1.6,"L - Here is a tree. (Point to the prompt.) Which does a tree need to grow: sunlight, car, or fish?",Which does a tree need to grow?,sunlight,car,fish,a,Tree12.ai,Sun1.ai,Car1.ai,Fish2.ai,Plants_Outdoors/Weather/Transportation/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.05,NA,NA,NA
S08LFS1.6L12,NA,8,S08LFS1.6,"L - Here is a tree. (Point to the prompt.) Which does a tree need to grow: car, water, or fish?",Which does a tree need to grow?,car,water,fish,b,Tree1.ai,Car1.ai,Rain_Drop5.ai,Fish2.ai,Plants_Outdoors/Transportation/Weather/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6L16,NA,8,S08LFS1.6,"L - Here is a sunflower. (Point to the plant.) What helps a sunflower grow: sunlight, truck, or soda?",What helps a sunflower grow?,sunlight,truck,soda,a,Flower_Sun.ai,Sun1.ai,Truck1.ai,Soda_Can1.ai,Plants_Outdoors/Weather/Transportation/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6L2,NA,8,S08LFS1.6,"L - This flower is growing poorly. (Point to flower.) Which could help the flower grow better: glue, water, or soda?",Which could help the flower grow better?,glue,water,soda,b,Flower34.ai,Glue2.ai,Watering_Can1.ai,Soda_Can1.ai,Plants_Outdoors/Classroom/Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.97,NA,NA,NA
S08LFS1.6L6,LFS - OI,8,S08LFS1.6,"L - Here is some grass. (Point to prompt.) Grass is a plant. Which does the grass need to grow: milk, water, or baseball?",Which does the grass need to grow?,milk,water,baseball,b,Grass1.ai,Milk2.ai,Watering_Can1.ai,Baseball1.ai,Plants_Outdoors/Food/Household Objects/Sports,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.6L6_intro.mp3,Science_G8_S08LFS1.6L6_stem.mp3,Science_G8_S08LFS1.6L6_a.mp3,Science_G8_S08LFS1.6L6_b.mp3,Science_G8_S08LFS1.6L6_c.mp3,FT,OI,OI,OI,NA,-1.45,-1.45,-1.45,-1.45
S08LFS1.6M13,NA,8,S08LFS1.6,"M - Here are three plants. (Point to the answer choices.) In photosynthesis, plants use water, sunlight and air to make food.  Which plant would likely grow the best, the plant given: water only, sunlight only, or water and sunlight.","In photosynthesis, plants use water, sunlight and air to make food.  Which plant would likely grow the best?",water only,sunlight only,water and sunlight,c,NA,Flower47.ai,Flower80.ai,Flower62.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.06,NA,NA,NA
S08LFS1.6M14,NA,8,S08LFS1.6,"M - This is a diagram of photosynthesis. (Point to the prompt.) Which part of the plant takes in sunlight: flower, leaves, or roots?",Which part of the plant takes in sunlight?,flower,leaves,roots,b,Plant_Cycle2.ai,Flower45.ai,Leaf3.ai,Roots1.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6M17,NA,8,S08LFS1.6,"M - Here is a fern plant getting watered in the Sun. (Point to prompt.) What else does the fern need to grow: soda, electricity, or air?",What else does the plant need to grow if you water it?,soda,electricity,air,c,Fern_Sun_Water.ai,Soda_Can1.ai,Lightning3.ai,Wind4.ai,Plants_Outdoors/Food/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.28,NA,NA,NA
S08LFS1.6M18,NA,8,S08LFS1.6,"M - This plant is in a bag. (Point to prompt.) Which would help this plant grow: magnets, air, or candy?",Which would help this plant grow?,magnets,air,candy,b,Flower48.ai,Magnet2.ai,Wind4.ai,Lollipop1.ai,Plants_Outdoors/Misc./Weather/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6M3,NA,8,S08LFS1.6,"M - Here are two plants. (point to picture of plants.) What will happen if only one plant gets water and sunlight: A, B, or C?",What will happen if only one plant gets water and sunlight?,A,B,C,c,Flower8.ai,Flower8.ai,Flower7.ai,Flower9.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6M4,NA,8,S08LFS1.6,"M - This is a plant. (Point to prompt.) Plants need water, sunlight, and air for photosynthesis. Which shows how the plant might get water: sunlight, rain, or grass?","Plants need water, sunlight, and air for photosynthesis. Which shows how the plant might get water?",sunlight,rain,grass,b,Tomato_Plant1.ai,Sun1.ai,Rain2.ai,Grass2.ai,Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6M7,NA,8,S08LFS1.6,"M - Here are three plants. (Point to answer choices.) Which plant gets the most sunlight to grow: A, B, or C?",Which plant gets the most sunlight to grow?,A,B,C,c,NA,Sun_Plant.ai,Sun_Tree_Plant.ai,Sun_Plant2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.6M8,NA,8,S08LFS1.6,"M - Here are three flowers. (Point to answer choices.) Which flower is getting water to grow: A, B, or C?",Which flower is getting water to grow?,A,B,C,a,NA,Flower_Rain.ai,Flower46.ai,Flower_Rain2.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7H10,NA,8,S08LFS1.7,"H - Here is a graph showing how many cups of food each dog ate last week. (Point to graph.) Which dog likely grew the most: A, B, or C?",Which dog likely grew the most?,A,B,C,b,BarGraph_DogFood2.ai,NA,NA,NA,Graph_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7H14,NA,8,S08LFS1.7,"H - Here is a bear. (Point to the prompt.) Which would the bear eat for the most energy: no fish, a few fish, or many fish?",Which would the bear eat for the most energy?,no fish,few fish,many fish,c,Polar_Bear1.ai,Sun_Ocean.ai,Fish_Under_Water11.ai,Fish_Under_Water5.ai,Animals/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS1.7H15,NA,8,S08LFS1.7,"H - Here is Steff. (Point to the girl.) Steff needs energy for running. Which should she eat to get the most energy: fruit, water, or dirt?",Steff needs energy for running. Which should she eat to get the most energy?,fruit,water,dirt,a,Girl_Running1.ai,Fruit1.ai,Water4.ai,Sand_Pile10.ai,People/Food/Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS1.7H15_intro.mp4,Science_G8_S08LFS1.7H15_stem.mp4,Science_G8_S08LFS1.7H15_a.mp4,Science_G8_S08LFS1.7H15_b.mp4,Science_G8_S08LFS1.7H15_c.mp4,FT,NA,NA,OI,NA,0.7,NA,NA,1.0245
S08LFS1.7H20,NA,8,S08LFS1.7,"H - Here is a graph about the nutrition in food. (Point to graph in prompt.) Which food has the most nutrition to help you grow: chips, fruit, or soda",Which food has the most nutrition to help you grow?,chips,fruit,soda,b,BarGraph_FoodNutrition1.ai,Chips.ai,Fruit5.ai,Soda_Can4.ai,Graph_Number Lines_Tables/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.22,NA,NA,NA
