item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M04NOF1.2_H10,4,M04NOF1.2,"H -  Here are two numbers 35 and 33. (Point to student materials.) Is 35 less than, greater than, or equal to 33?","Is 35 less than, greater than, or equal to 33? 
35 ___ 33?",<          less than,>      greater than,=     equal to,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.35,NA,NA,NA
M04NOF1.2_H11,4,M04NOF1.2,"H -  Here are two numbers, 1/4 and 1/2. (Point to student materials.) Is 1/4 equal to, greater than, or less than 1/2?","Is 1/4 equal to, greater than, or less than 1/2? 
1/4 ___ 1/2?",=     equal to,>      greater than,<     less than,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.2_H12,4,M04NOF1.2,"H -  Here are two circles with 1/2 shaded. (Point to student materials.) Is 1/2 greater than, equal to, or less than 1/2?","Is 1/2 greater than, equal to, or less than 1/2? 
1/2 ___ 1/2",>     greater than,=     equal to,<     less than,b,NA,Circle11.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.2_L01,4,M04NOF1.2,"L -  Here are two numbers, 4 and 8. (Point to student materials.) Is 4 smaller, larger, or the same as 8?","Is 4 smaller, larger, or the same as 8? 
4 ___ 8?",smaller,larger,same,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NOF1.2_L01_intro.mp3,Math_G4_M04NOF1.2_L01_stem.mp3,Math_G4_M04NOF1.2_L01_a.mp3,Math_G4_M04NOF1.2_L01_b.mp3,Math_G4_M04NOF1.2_L01_c.mp3,FT,OI,OI,OI,NA,0.17,0.17,0.17,0.17
M04NOF1.2_L02,4,M04NOF1.2,"L -  Here are two numbers, 9 and 3. (Point to student materials.) Is 9 smaller, larger, or the same as 3?","Is 9 smaller, larger, or the same as 3?
9 ___ 3?",smaller,larger,same,b,NA,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,Math_G4_M04NOF1.2_L02_intro.mp3,Math_G4_M04NOF1.2_L02_stem.mp3,Math_G4_M04NOF1.2_L02_a.mp3,Math_G4_M04NOF1.2_L02_b.mp3,Math_G4_M04NOF1.2_L02_c.mp3,FT,OI,OI,OI,NA,0.04,0.04,0.04,0.04
M04NOF1.2_L03,4,M04NOF1.2,"L -  Here are two numbers 1 and 10. (Point to student materials.) Is 1 smaller, larger, or the same as 10?","Is 1 smaller, larger, or the same as 10?
1 ___ 10?",smaller,larger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.32,NA,NA,NA
M04NOF1.2_L04,4,M04NOF1.2,"L -  Here are two numbers. (Point to student materials.) Is 5 smaller, larger, or the same as 5?","Is 5 smaller, larger, or the same as 5?
5 ___ 5?",smaller,larger,same,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.2_M05,4,M04NOF1.2,"M -  Here are two numbers, 20 and 30. (Point to student materials.) Is 20 less than, greater than, or equal to 30?","Is 20 less than, greater than, or equal to 30? 
20 ___ 30?",<      less than,>      greater than,=     equal to,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.67,NA,NA,NA
M04NOF1.2_M06,4,M04NOF1.2,"M -  Here are two numbers 27 and 25. Is 27 less than, greater than, or equal to 25?","Is 27 less than, greater than, or equal to 25? 
27 ___ 25?",<      less than,>      greater than,=     equal to,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.16,NA,NA,NA
M04NOF1.2_M07,4,M04NOF1.2,"M -  Here are two numbers 23 and 29. (Point to student materials.) Is 23 equal to, greater than, or less than 29?","Is 23 equal to, greater than, or less than 29? 
23 ___ 29?",=     equal to,<    less than,>     greater than,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.05,NA,NA,NA
M04NOF1.2_M08,4,M04NOF1.2,"M -  Here are two numbers. (Point to student materials.) Is 28 less than, greater than, or equal to 28?","Is 28 less than, greater than, or equal to 28? 
28 ___ 28?",<     less than,>      greater than,=     equal to,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.2_SAMPLE,4,M04NOF1.2,"H -  Here are two numbers, 39 and 34. (Point to student materials.) Is 39 less than, equal to, or greater than 34?","Is 39 less than, equal to, or greater than 34?
39 ___ 34?",<          less than,=            equal to,>       greater than,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AH09,4,M04NOF2.3a,"H -  Here are three bubble gum machines. (Point to student materials.) Which have the same amount of bubble gum inside: A and B, B and C, or A and C?",Which have the same amount of bubble gum inside?,A + B,B + C,A + C,c,NA,Gumball_Machine2.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AH10,4,M04NOF2.3a,"H -  Here are three plants. (Point to student materials.) Which plants have the same number of leaves: A and B, B and C, or A and C?",Which plants have the same number of leaves?,A + B,B + C,A + C,a,NA,House_PlantsABC.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AH11,4,M04NOF2.3a,"H -  Here are three groups of stars. (Point to student materials.) Which groups have the same number of stars: A and B, B and C, or A and C?",Which groups have the same number of stars?,A + B,B + C,A + C,c,NA,Star_ABC.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.11,NA,NA,NA
M04NOF2.3AH12,4,M04NOF2.3a,"H -  Here are three cartons of eggs. (Point to student materials.) Which cartons have the same number of eggs: A and B, B and C, or A and C?",Which cartons have the same number of eggs?,A + B,B + C,A + C,b,NA,Eggs_ABC.ai,NA,NA,NA,Food,prompt + graphic,letters only,letters only,letters only,Math_G4_M04NOF2.3AH12_intro.mp3,Math_G4_M04NOF2.3AH12_stem.mp3,Math_G4_M04NOF2.3AH12_a.mp3,Math_G4_M04NOF2.3AH12_b.mp3,Math_G4_M04NOF2.3AH12_c.mp3,FT,OI,OI,OI,NA,-0.81,-0.81,-0.81,-0.81
M04NOF2.3AL01,4,M04NOF2.3a,"L -  Here are three different pizzas. (Point to student materials.) Which pizzas have the same number of slices: A and B, B and C, or A and C?",Which pizzas have the same number of slices?,A + B,B + C,A  + C,c,NA,NA,Pizza5.ai,Pizza6.ai,Pizza7.ai,Food,prompt + graphic,number only,number only,number only,Math_G4_M04NOF2.3AL01_intro.mp3,Math_G4_M04NOF2.3AL01_stem.mp3,Math_G4_M04NOF2.3AL01_a.mp3,Math_G4_M04NOF2.3AL01_b.mp3,Math_G4_M04NOF2.3AL01_c.mp3,FT,OI,OI,OI,NA,-1.01,-1.01,-1.01,-1.01
M04NOF2.3AL02,4,M04NOF2.3a,"L -  Here are three groups of marbles. (Point to student materials.) Which groups have the same number of marbles: A and B, B and C, or A and C?",Which groups have the same number of marbles?,A + B,B + C,A + C,a,NA,NA,Marble3.ai,Marble3.ai,Marble4.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AL03,4,M04NOF2.3a,"L -  Here are three groups of balloons. (Point to student materials.) Which groups have the same number of balloons: A and B, B and C, or A and C?",Which groups have the same number of balloons?,A + B,B + C,A + C,b,NA,Balloon4.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AL04,4,M04NOF2.3a,"L -  Here are three groups of pencils. (Point to student materials.) Which groups have the same number of pencils: A and B, B and C, or A and C?",Which groups have the same number of pencils?,A + B,B + C,A + C,c,NA,NA,Pencil2.ai,Pencil3.ai,Pencil2.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.72,NA,NA,NA
M04NOF2.3AM05,4,M04NOF2.3a,"M -  Sam, Pete, and Max brought apple slices for lunch. (Point to student materials.) Who brought the same amount of apple slices: Sam and Pete, Pete and Max, or Sam and Max?",Who brought the same amount of apple slices?,Sam + Pete,Pete + Max,Sam + Max,a,NA,Boys_Fruit_Slices.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.96,NA,NA,NA
M04NOF2.3AM06,4,M04NOF2.3a,"M -  Here are three piles of socks. (Point to student materials.) Which piles have the same number of socks: A and B, B and C, or A and C?",Which piles have the same number of socks?,A + B,B + C,A + C,b,NA,NA,Socks4.ai,Socks5.ai,Socks5.ai,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AM07,4,M04NOF2.3a,"M -  Here are three stacks of books. (Point to student materials.) Which stacks have the same number of books: A and B, B and C, or A and C?",Which stacks have the same number of books?,A + B,B + C,A + C,a,NA,NA,Book7.ai,Book7.ai,Book8.ai,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3AM08,4,M04NOF2.3a,"M -  Here are three bowls of fish. (Point to student materials.) Which bowls have the same number of fish: A and B, B and C, or A and C?",Which bowls have the same number of fish?,A + B,B + C,A + C,c,NA,NA,Fish6.ai,Fish5.ai,Fish6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.64,NA,NA,NA
M04NOF2.3ASAMPLE,4,M04NOF2.3a,"L -  Here are three stacks of books, A, B, and C. (Point to student materials.) Which stacks have the same number of books: A and B, B and C, or A and C?",Which stacks have the same number of books?,A + B,B + C,A + C,c,NA,Books_ABC2.ai,NA,NA,NA,Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BH09,4,M04NOF2.3b,"H -  Here is a pie. (Point to student materials.) Which of these pictures shows one fourth of the pie: A, B, or C?",Which of these pictures shows one fourth of the pie?,A,B,C,a,NA,Pie3.ai,Pie4.ai,Pie5.ai,Pie6.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.34,NA
M04NOF2.3BH10,4,M04NOF2.3b,"H -  Here is a puzzle. (Point to student materials.) Which of these pictures shows one fourth of the puzzle: A, B, or C?",Which of these pictures shows one fourth of the puzzle?,A,B,C,c,NA,Puzzle_Pieces4.ai,Puzzle_Pieces1.ai,Puzzle_Pieces2.ai,Puzzle_Pieces3.ai,Misc.,prompt + graphic,graphic + letter,graphic + letter,graphic + letter,Math_G4_M04NOF2.3BH10_intro.mp3,Math_G4_M04NOF2.3BH10_stem.mp3,Math_G4_M04NOF2.3BH10_a.mp3,Math_G4_M04NOF2.3BH10_b.mp3,Math_G4_M04NOF2.3BH10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.0851
M04NOF2.3BH11,4,M04NOF2.3b,"H -  Here is a block of cheese. (Point to student materials.) Which of these pictures shows one fourth of the block of cheese: A, B, or C?",Which of these pictures shows one fourth of the block of cheese?,A,B,C,a,NA,Cheese5.ai,Cheese1.ai,Cheese3.ai,Cheese4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M04NOF2.3BH12,4,M04NOF2.3b,"H -  Here is a pizza. (Point to student materials.) Which of these pictures shows one fourth of the pizza: A, B, or C?",Which of these pictures shows one fourth of the pizza?,A,B,C,b,NA,Pizza30.ai,Pizza9.ai,Pizza10.ai,Pizza11.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.01,NA,NA
M04NOF2.3BL01,4,M04NOF2.3b,"L -  Here are three pictures of pizza. (Point to student materials.) Which of these pictures shows a whole pizza: A, B, or C?",Which of these pictures shows a whole pizza?,A,B,C,c,NA,NA,Pizza10.ai,Pizza11.ai,Pizza4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BL02,4,M04NOF2.3b,"L -  Here are three pictures of apples. (Point to student materials.) Which of these pictures shows a whole apple: A, B, or C?",Which of these pictures shows a whole apple?,A,B,C,a,NA,NA,Apple1.ai,Apple_Slices3.ai,Apple5.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BL03,4,M04NOF2.3b,"L -  Here are three pictures of a puzzle. (Point to student materials.) Which picture shows the whole puzzle: A, B, or C?",Which picture shows the whole puzzle?,A,B,C,a,NA,NA,Puzzle_Pieces4.ai,Puzzle_Pieces1.ai,Puzzle_Pieces3.ai,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BL04,4,M04NOF2.3b,"L -  Here are three pictures of pears. (Point to student materials.) Which picture shows the whole pear: A, B, or C?",Which picture shows the whole pear?,A,B,C,b,NA,NA,Pear3.ai,Pear5.ai,Pear_Slice.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BM05,4,M04NOF2.3b,"M -  Here is a pie. (Point to student materials.) Which picture of these pictures shows half of the pie: A, B, or C?",Which picture of these pictures shows half of the pie?,A,B,C,c,NA,Pie3.ai,Pie7.ai,Pie8.ai,Pie5.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BM06,4,M04NOF2.3b,"M -  Here are pictures of cake. (Point to student materials.) Which of these pictures shows half of a cake: A, B, or C?",Which of these pictures shows half of a cake?,A,B,C,b,NA,NA,Cake1.ai,Cake5.ai,Cake6.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BM07,4,M04NOF2.3b,"M -  Here is a watermelon. (Point to student materials.) Which of these pictures shows half of the watermelon: A, B, or C?",Which of these pictures shows half of the watermelon?,A,B,C,b,NA,Watermelon1.ai,Watermelon1.ai,Watermelon2.ai,Watermelon3.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.01,NA,NA
M04NOF2.3BM08,4,M04NOF2.3b,"M -  Here is a sandwhich. (Point to student materials.) Which of these pictures shows one half of the sandwich: A, B, or C?",Which of these pictures shows one half of the sandwich?,A,B,C,c,NA,Bread6.ai,Bread3.ai,Bread4.ai,Bread5.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3BSAMPLE,4,M04NOF2.3b,"M -  Here is an apple. (Point to student materials.) Which of these pictures shows half of an apple: A, B, or C?",Which of these pictures shows half of an apple?,A,B,C,b,NA,Apple1.ai,Apple1.ai,Apple5.ai,Apple_Slices4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CH09,4,M04NOF2.3c,"H -  Here is a numberline with the numbers 22 through 27. (Point to student materials.) Here is a mixed number, 23 1/2. Is 23 1/2 between 23 and 24, 24 and 25, or 25 and 26?","Is 23 1/2 between 23 and 24, 24 and 25, or 25 and 26?",23___24,24___25,25___26,a,NA,NumberLine_22-27.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt (SM),number only,number only,number only,Math_G4_M04NOF2.3CH09_intro.mp3,Math_G4_M04NOF2.3CH09_stem.mp3,Math_G4_M04NOF2.3CH09_a.mp3,Math_G4_M04NOF2.3CH09_b.mp3,Math_G4_M04NOF2.3CH09_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.8064
M04NOF2.3CH10,4,M04NOF2.3c,"H -  Here is a numberline with the numbers 25 through 30. (Point to student materials.) Here is a mixed number, 27 1/4. Is 27 1/2 between 25 and 26, 26 and 27, or 27 and 28?","Is 27 1/2 between 25 and 26, 26 and 27, or 27 and 28?",25___26,26___27,27___28,c,NA,NumberLine_25-30.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M04NOF2.3CH11,4,M04NOF2.3c,"H -  Here is a numberline with the numbers 30 through 35. (Point to student materials.) Here is a mixed number, 33 1/4. Is 33 1/4 between 33 and 34, 34 and 35, or 36 and 37?","Is 33 1/4 between 33 and 34, 34 and 35, or 36 and 37?",33___34,34___35,35___36,a,NA,NumberLine_30-35.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.14,NA
M04NOF2.3CH12,4,M04NOF2.3c,"H -  Here is a numberline with the numbers 35 through 40. (Point to student materials.) Here is a mixed number, 38 1/4. Is 38 1/4 between 36 and 37, 36 and 37, or 38 and 39?","Is 38 1/4 between 36 and 37, 36 and 37, or 38 and 39?",36__37,37__38,38__39,c,NA,NumberLine_35-40.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CL01,4,M04NOF2.3c,"L -  Here is a numberline with the numbers 1 through 5. (Point to student materials.) Here is a mixed number, 4 1/2. Is 4 1/2 between 2 and 3, 3 and 4, or 4 and 5?","Is 4 1/2 between 2 and 3, 3 and 4, or 4 and 5?",2___3,3___4,4___5,c,NA,NumberLine_1-5.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CL02,4,M04NOF2.3c,"L -  Here is a numberline with the numbers 3 through 8. (Point to student materials.) Here is a mixed number, 6 1/2. Is 6 1/2 between 5 and 6, 6 and 7, or 7 and 8?","Is 6 1/2 between 5 and 6, 6 and 7, or 7 and 8?",5____6,6___7,7___8,b,NA,NumberLine_3-8.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CL03,4,M04NOF2.3c,"L -  Here is a numberline with the numbers 5 through 10. (Point to student materials.) Here is a mixed number, 7 1/2. Is 7 1/2 between 7 and 8, 8 and 9, or 9 and 10?","Is 7 1/2 between 7 and 8, 8 and 9, or 9 and 10?",7___8,8___9,9___10,a,NA,NumberLine_5-10.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CL04,4,M04NOF2.3c,"L -  Here is a numberline with the numbers 5 through 10. (Point to student materials.) Here is a mixed number, 9 1/2. Is 9 1/2 between 7 and 8, 8 and 9, or 9 and 10?","Is 9 1/2 between 7 and 8, 8 and 9, or 9 and 10?",7___8,8___9,9___10,c,NA,NumberLine_5-10.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CM05,4,M04NOF2.3c,"M -  Here is a numberline with the numbers 11 through 16. (Point to student materials.) Here is a mixed number, 12 1/2. Is 12 1/2 between 11 and 12, 12 and 13, or 13 and 14?","Is 12 1/2 between 11 and 12, 12 and 13, or 13 and 14?",11___12,12___13,13___14,b,NA,NumberLine_11-16.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CM06,4,M04NOF2.3c,"M -  Here is a numberline with the numbers 15 through 20. (Point to student materials.) Here is a mixed number, 17 1/2. Is 17 1/2 between 17 and 18, 18 and 19, or 19 and 20?","Is 17 1/2 between 17 and 18, 18 and 19, or 19 and 20?",17___18,18___19,19___20,a,NA,NumberLine_15-20.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CM07,4,M04NOF2.3c,"M -  Here is a numberline with the numbers 12 through 17. (Point to student materials.) Here is a mixed number, 13 1/2. Is 13 1/2 between 12 and 13, 12 and 14, or 14 and 15?","Is 13 1/2 between 12 and 13, 12 and 14, or 14 and 15?",12___13,13___14,14___15,b,NA,NumberLine_12-17.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CM08,4,M04NOF2.3c,"M -  Here is a numberline with the numbers 15 through 20. (Point to student materials.) Here is a mixed number, 19 1/2. Is 19 1/2 between 17 and 18, 18 and 19, or 19 and 20?","Is 19 1/2 between 17 and 18, 18 and 19, or 19 and 20?",17___18,18___19,19___20,c,NA,NumberLine_15-20.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3CSAMPLE,4,M04NOF2.3c,"H -  Here is a numberline with the numbers 30 through 35. (Point to student materials.) Here is a mixed number, 34 1/4. Is 34 1/4 between 32 and 33, 33 and 34, or 34 and 35?","Is 34 1/4 between 32 and 33, 33 and 34, or 34 and 35?",32 ____ 33,33 ____ 34,34 ____ 35,c,NA,NumberLine_30-35a.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3DH09,4,M04NOF2.3d,"H -  Here are is an orange cut into 8 slices. (Point to student materials.) Sarah takes 1/2 of the orange,  4 slices. Peter takes 1/4 of the orange, 2 slices. How many slices of orange did they take all together: 2, 6, or 8?",How many slices of orange did they take all together?,2,6,8,b,NA,Orange2.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3DH10,4,M04NOF2.3d,"H -  Here is a bundle of four balloons. (Point to student materials.) Mary gets 3/4 of the bundle. How many balloons did she get: 1, 2, or 3?",How many balloons did she get?,1,2,3,c,NA,Balloon5.ai,NA,NA,NA,Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.6,NA,NA,NA
M04NOF2.3DH11,4,M04NOF2.3d,"H -  Here is a pizza cut into 12 slices. (Point to student materials.) If Silvia eats 1/4 of the pizza, which is 3 slices, how many slices are left: 12, 9, or 4?",How many slices are left?,12,9,4,b,NA,Pizza31.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.72,NA,NA,NA
M04NOF2.3DH12,4,M04NOF2.3d,"H -  Here are 20 cherries .(Point to student materials.) If John eats 1/4 of the cherries, how many cherries did he eat: 5, 10, or 20?","If John eats 1/4 of the cherries, how many cherries did he eat?",5,10,20,a,NA,Cherries3.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.82,NA,NA,NA
M04NOF2.3DL01,4,M04NOF2.3d,"L -  Here is a group of 5 pencils, and a group of 4 pencils. (Point to student materials.) If you have 5 pencils, and your teacher gives you 4 more pencils, how many do you have all together: 4, 5, or 9?","If you have 5 pencils, and your teacher gives you 4 more pencils, how many do you have all together?",4,5,9,c,NA,Addition_Pencils1.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G4_M04NOF2.3DL01_intro.mp3,Math_G4_M04NOF2.3DL01_stem.mp3,Math_G4_M04NOF2.3DL01_a.mp3,Math_G4_M04NOF2.3DL01_b.mp3,Math_G4_M04NOF2.3DL01_c.mp3,FT,OI,OI,OI,NA,-1.73,-1.73,-1.73,-1.73
M04NOF2.3DL02,4,M04NOF2.3d,"L -  Sarah has 5 candies. Peter has 4 candies. (Point to student materials.) How many candies do they have all together: 3, 9, or 10?",How many candies do they have all together?,3,9,10,b,NA,Addition_Candy.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.05,NA,NA,NA
M04NOF2.3DL03,4,M04NOF2.3d,"L -  Chris has 2 apples and Greg has 5 apples. (Point to student materials.) How many apples do they have all together: 5, 7, or 8?",How many apples do they have all together?,5,7,8,b,NA,Addition_Apples.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G4_M04NOF2.3DL03_intro.mp3,Math_G4_M04NOF2.3DL03_stem.mp3,Math_G4_M04NOF2.3DL03_a.mp3,Math_G4_M04NOF2.3DL03_b.mp3,Math_G4_M04NOF2.3DL03_c.mp3,FT,OI,OI,OI,NA,-0.74,-0.74,-0.74,-0.74
M04NOF2.3DL04,4,M04NOF2.3d,"L -  Here is a group of six flowers and group of 2 flowers. (Point to student materials.) If you have 6 flowers and your friend gives you 2 more, how many flowers do you have all together: 4, 8, or 10?","If you have 6 flowers and your friend gives you 2 more, how many flowers do you have all together?",4,8,10,b,NA,Addition_Flowers.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3DM05,4,M04NOF2.3d,"M -  Here are slices of pizza. (Point to student materials.) If Pete ate 1/2 of the pizza, and Sam ate 1/2 of the pizza, how much did they eat all together: 1/2 a pizza, 1 pizza, or two pizzas?","If Pete ate 1/2 of the pizza, and Sam ate 1/2 of the pizza, how much did they eat all together?",1/2 a pizza,1 pizza,2 pizzas,b,NA,Addition_Pizza1.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF2.3DM06,4,M04NOF2.3d,"M -  Here are apple slices. (Point to student materials.) If the apple is cut into 8 apple slices and you eat 1/2 of the apple, 4 apple slices, how many apple slices are left: 8, 4, or 2?","If the apple is cut into 8 apple slices and you eat 1/2 of the apple, 4 apple slices, how many apple slices are left?",8,4,2,b,NA,Apple_Slices5.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.42,NA,NA,NA
M04NOF2.3DM07,4,M04NOF2.3d,"M -  Here is a cake. (Point to student materials.) If Jane eats 1/2 of the cake, how much cake is left: 1/4, 1/2, or 1?","If Jane eats 1/2 of the cake, how much cake is left?",1/4,1/2,1,b,NA,Cake7.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.98,NA,NA,NA
