item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M06STP1.2_M08,6,M06STP1.2,"(M) Here are three numbers, 6, 6, and 9. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6 + 6 + 9 divided by 3: 6, 7, or 8?","6    6    9

What is 6 + 6 + 9 divided by 3?",6,7,8,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_SAMPLE,6,M06STP1.2,"(M) Here are three numbers, 6, 8, and 10. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6+8+10 divided by 3: 4, 6, or 8?","6    8    10

What is 6+8+10 divided by 3?",4,6,8,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_H09,6,M06STP1.3,"(H) Here are seven numbers. (Point to student materials.) The mean is the average of a set of numbers. Which number is the mean: 31, 35, or 36?","23, 24, 28, 30, 35, 37, 40

Which number is the mean?",31,35,36,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06STP1.3_H10,6,M06STP1.3,"(H) Here are seven numbers. (Point to student materials.) The mean is the average of a set of numbers. Which number is the mean: 26, 27, or 30?","22, 23, 27, 29, 32, 38, 39

Which number is the mean?",26,27,30,c,NA,NA,NA,NA,NA,NA,prompt + graphic,number only,number only,number only,Math_G6_M06STP1.3_H10_intro.mp3,Math_G6_M06STP1.3_H10_stem.mp3,Math_G6_M06STP1.3_H10_a.mp3,Math_G6_M06STP1.3_H10_b.mp3,Math_G6_M06STP1.3_H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.5133
M06STP1.3_H11,6,M06STP1.3,"(H) Here are seven numbers. (Point to student materials.) The mean is the average of a set of numbers. Which number is the mean: 26, 28, or 31?","21, 24, 26, 27, 31, 32, 35

Which number is the mean?",26,28,31,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.83,NA
M06STP1.3_H12,6,M06STP1.3,"(H) Here are seven numbers. (Point to student materials.) The mean is the average of a set of numbers. Which number is the mean: 33, 35, or 37?","26, 29, 30, 35, 36, 37, 38

Which number is the mean?",33,35,37,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_L01,6,M06STP1.3,"(L) Here are three numbers. (Point to student materials.) The mean is found by adding the numbers and dividing by how many numbers there are. What is 4 + 8 + 9 divided by 3: 4, 7, or 10?","4    8    9

What is 4 + 8 + 9 divided by 3?",4,7,10,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_L02,6,M06STP1.3,"(L) Here are three numbers. (Point to student materials.) The mean is found by adding the numbers and dividing by how many numbers there are. What is 2 + 4 + 6 divided by 3: 4, 5, or 6?","2    4    6

What is 2 + 4 + 6 divided by 3?",4,5,6,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_L03,6,M06STP1.3,"(L) Here are three numbers. (Point to student materials.) The mean is found by adding the numbers and dividing by how many numbers there are. What is 1 + 8 + 9 divided by 3: 4, 5, or 6?","1    8    9

What is 1 + 8 + 9 divided by 3?",4,5,6,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_L04,6,M06STP1.3,"(L) Here are three numbers. (Point to student materials.) The mean is found by adding the numbers and dividing by how many numbers there are. What is 3 + 5 + 7 divided by 3: 5, 7, or 9?","3    5    7

What is 3 + 5 + 7 divided by 3?",5,7,9,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_M05,6,M06STP1.3,"(M) Here are five numbers. (Point to student materials.) The mean is the average of a set of numbers. If you add 11, 13, 15, 17, and 19 and divide by 5, what do you get: 11, 15, or 17?","11, 13, 15, 17, 19

If you add 11, 13, 15, 17, and 19 and divide by 5, what do you get?",11,15,17,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.89,NA,NA
M06STP1.3_M06,6,M06STP1.3,"(M) Here are five numbers. (Point to student materials.) The mean is the average of a set of numbers. If you add 10, 12, 14, 16, and 18 and divide by 5, what do you get: 14, 16, or 18?","10, 12, 14, 16, 18

If you add 10, 12, 14, 16, and 18 and divide by 5, what do you get?",14,16,18,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_M07,6,M06STP1.3,"(M) Here are five numbers. (Point to student materials.) The mean is the average of a set of numbers. If you add 13, 14, 15, 16, and 17 and divide by 5, what do you get: 11, 13, or 15?","13, 14, 15, 16, 17

If you add 13, 14, 15, 16, and 17 and divide by 5, what do you get?",11,13,15,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_M08,6,M06STP1.3,"(M) Here are five numbers. (Point to student materials.) The mean is the average of a set of numbers. If you add 12, 16, 18, 19, and 20 and divide by 5, what do you get: 12, 13, or 17?","12, 16, 18, 19, 20

If you add 12, 16, 18, 19, and 20 and divide by 5, what do you get?",12,13,17,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.3_SAMPLE,6,M06STP1.3,"(H) Here are seven numbers. (Point to student materials.) The mean is the average of a set of numbers. Which number is the mean: 24, 26, or 27?","20, 21, 24, 25, 25, 26, 27

Which number is the mean?",24,26,27,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_H09,6,M06STP2.5,"(H) Here is a line graph. (Point to student materials.) The line graph shows how many kids ate potatoes each day of the week. How many kids ate potatoes on Sunday: 25 students, 30 students or 35 students?",How many kids ate potatoes on Sunday?,25,30,35,c,NA,LineGraph_Potatoes.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.12,NA,NA,NA
M06STP2.5_H10,6,M06STP2.5,"(H) Here is a bar graph. (Point to student materials.) The bar graph shows how many cars each salesperson sold in one month.  Which salesperson sold 18 cars this month: Ben, Frank, or Greg?",Which salesperson sold 18 cars this month?,Ben,Frank,Greg,a,NA,BarGraph_CarsSold.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.24,NA,NA,NA
M06STP2.5_H11,6,M06STP2.5,"(H) Here is a line graph. (Point to student materials.) The line graph shows how many hours students studied and what grade they got on their test. How long did a student study to get a B on their test: 6, 8, or 10?",How long did a student study to get a B on their test?,6,8,10,b,NA,LineGraph_HoursStudied.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_H12,6,M06STP2.5,"(H) Here is a line graph (Point to student materials.) The line graph shows the daily temperature in New York City. What day was the temperature 47 degrees Fahrenheit: day 4, 5, or 6?",What day was the temperature 47 degrees Fahrenheit?,4,5,6,a,NA,LineGraph_TempsNYC.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_L01,6,M06STP2.5,"(L) Here is a picture graph. (Point to student materials.) This picture graph shows how many inches of rain Portland received for three weeks in March. How many inches of rain did they get on week 2: 1 inch, 2 inches or 4 inches?",How many inches of rain did they get on week 2?,1,2,4,c,NA,PicGraph_RainPortland.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.44,NA,NA,NA
M06STP2.5_L02,6,M06STP2.5,"(L) Here is a picture graph. (Point to student materials.) The picture graph shows the results of a survey about students' favorite zoo animal. How many students liked the Bear the most: 2 students, 5 students or 7 students?",How many students liked the Bear the most?,2,5,7,a,NA,PicGraph_ZooAnimals.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5_L02_intro.mp3,Math_G6_M06STP2.5_L02_stem.mp3,Math_G6_M06STP2.5_L02_a.mp3,Math_G6_M06STP2.5_L02_b.mp3,Math_G6_M06STP2.5_L02_c.mp3,FT,OI,OI,OI,NA,0.5,0.5,0.5,0.5
M06STP2.5_L03,6,M06STP2.5,"(L) Here is a picture graph. (Point to student materials.)  The picture graph shows the results of a classroom survey about favorite sports.  How many students voted that their favorite sport is soccer: 4, 6 or 9?",How many students voted that their favorite sport is soccer?,4,6,9,c,NA,PicGraph_Sports.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_L04,6,M06STP2.5,"(L) Here is a picture graph. (Point to student materials.) These ice cream cones show how many ice cream cones  that Raches, Anna and Sydney sold. How many ice cream cones did Rachel sell: 2, 3 or 5?",How many ice cream cones did Rachel sell?,2,3,5,a,NA,PicGraph_IceCream.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_M05,6,M06STP2.5,"(M) Here is a picture graph. (Point to student materials.) The picture graph shows how   students get to school.  How many students ride the bus: 4, 6, or 7?",How many students ride the bus?,4,6,7,c,NA,PicGraph_GettingToSchool.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5_M05_intro.mp3,Math_G6_M06STP2.5_M05_stem.mp3,Math_G6_M06STP2.5_M05_a.mp3,Math_G6_M06STP2.5_M05_b.mp3,Math_G6_M06STP2.5_M05_c.mp3,FT,OI,OI,OI,NA,-1.09,-1.09,-1.09,-1.09
M06STP2.5_M06,6,M06STP2.5,"(M) Here is a bar graph. (Point to student materials.) The bar graph shows the results of a classroom survey about favorite types of music. How many students voted that their favorite music is rock music: 7, 11 or 12?",How many students voted that their favorite music is rock music?,7,11,12,a,NA,BarGraph_TypesOfMusic.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5_M06_intro.mp3,Math_G6_M06STP2.5_M06_stem.mp3,Math_G6_M06STP2.5_M06_a.mp3,Math_G6_M06STP2.5_M06_b.mp3,Math_G6_M06STP2.5_M06_c.mp3,FT,OI,OI,OI,NA,0.36,0.36,0.36,0.36
M06STP2.5_M07,6,M06STP2.5,"(M) Here is a bar graph. (Point to student materials.) The bar graph shows the results of a student survey about favorite sports.  How many students voted that their favorite sport is Football: 16 students, 18 students or 20 students?",How many students voted that their favorite sport is Football?,16,18,20,c,NA,BarGraph_Sports.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_M08,6,M06STP2.5,"(M) Here is a picture graph. (Point to student materials.) These apples show how many apples balls that Andrew, Linden, Bruce and Jody ate in one month. How many apples did Linden eat: 4, 5, or 7?",How many apples did Linden eat?,4,5,7,a,NA,PicGraph_Apples.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5_SAMPLE,6,M06STP2.5,"(L) Here is a picture graph. (Point to student materials.) These bars show how many soccer balls that Daniel, Shawn, and Steffani have. How many soccer balls does Steffani have: 4, 5, or 7?",How many soccer balls does Steffani have?,4,5,7,c,NA,PicGraph_SoccerBalls.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5BH09,6,M06STP2.5b,"(H) Here is a line graph of students' favorite colors. (Point to student materials.) How many students' favorite color is blue: 15, 20 or 30?",How many students' favorite color is blue?,15,20,30,c,NA,LineGraph_FavoriteColors.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.23,NA,NA,NA
M06STP2.5BH10,6,M06STP2.5b,"(H) Here is a line graph of the daily high temperatures for one week. (Point to student materials.) What was the high temperature on Monday: 95 degrees, 96 degrees or 98 degrees?",What was the high temperature on Monday?,95 degrees,96 degrees,98 degrees,a,NA,LineGraph_Temperature1.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5BH10_intro.mp3,Math_G6_M06STP2.5BH10_stem.mp3,Math_G6_M06STP2.5BH10_a.mp3,Math_G6_M06STP2.5BH10_b.mp3,Math_G6_M06STP2.5BH10_c.mp3,FT,OI,OI,OI,NA,0.46,0.46,0.46,0.46
M06STP2.5BH11,6,M06STP2.5b,"(H) Here is a line graph of the number of people in a store. (Point to student materials.) How many people were in the store at 3 pm: 2, 6 or 18?",How many people were in the store at 3 pm,2,6,18,b,NA,LineGraph_PeopleInStore.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5BH11_intro.mp3,Math_G6_M06STP2.5BH11_stem.mp3,Math_G6_M06STP2.5BH11_a.mp3,Math_G6_M06STP2.5BH11_b.mp3,Math_G6_M06STP2.5BH11_c.mp3,FT,OI,OI,OI,NA,0.85,0.85,0.85,0.85
M06STP2.5BH12,6,M06STP2.5b,"(H) Here is a line graph of the results of a students' favorite foods survey. (Point to student materials.) How many students' favorite food is tacos: 12, 14, or 18?",How many students' favorite food is tacos?,12,14,18,a,NA,LineGraph_FavoriteFoods.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.76,NA,NA,NA
M06STP2.5BL01,6,M06STP2.5b,"(L) Here is a picture graph of students' favorite school lunch. (Point to student materials.) How many students like pizza the best: 3, 6 or 8?",How many students like pizza the best?,3,6,8,c,NA,PicGraph_LunchSurvey.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.86,NA,NA,NA
M06STP2.5BL02,6,M06STP2.5b,"(L) Here is a picture graph of how many snowmen Ella, Jeremiah and Luke built. (Point to student materials.) How many snowmen did Jeremiah build: 1, 2 or 4?",How many snowmen did Jeremiah build?,1,2,4,a,NA,PicGraph_Snowman.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.51,NA,NA,NA
M06STP2.5BL03,6,M06STP2.5b,"(L) Here is a picture graph of how many days Dominick, Renee, Kameron and Anna spent at the beach last summer. (Point to student materials.) How many days did Anna spend at the beach: 2, 4 or 6?",How many days did Anna spend at the beach?,2,4,6,b,NA,PicGraph_Beach.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0,NA,NA,NA
M06STP2.5BL04,6,M06STP2.5b,"(L) Here is a picture graph of students' favorite fruit. (Point to student materials.) How many students like pineapple the best: 4, 5 or 6?",How many students like pineapple the best?,4,5,6,a,NA,PicGraph_Fruit.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5BL04_intro.mp3,Math_G6_M06STP2.5BL04_stem.mp3,Math_G6_M06STP2.5BL04_a.mp3,Math_G6_M06STP2.5BL04_b.mp3,Math_G6_M06STP2.5BL04_c.mp3,FT,OI,OI,OI,NA,-0.35,-0.35,-0.35,-0.35
M06STP2.5BM05,6,M06STP2.5b,"(M) Here is a bar graph of the color of the pants that students in class are wearing. (Point to student materials.) How many students are wearing blue pants: 8, 10 or 12?",How many students are wearing blue pants?,8,10,12,c,NA,BarGraph_ColorOfPants.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5BM05_intro.mp3,Math_G6_M06STP2.5BM05_stem.mp3,Math_G6_M06STP2.5BM05_a.mp3,Math_G6_M06STP2.5BM05_b.mp3,Math_G6_M06STP2.5BM05_c.mp3,FT,OI,OI,OI,NA,0.15,0.15,0.15,0.15
M06STP2.5BM06,6,M06STP2.5b,"(M) Here is a bar graph of the color of the cars in the school parking lot. (Point to student materials.  How many cars are silver: 12, 14 or 16?",How many cars are silver?,12,14,16,a,NA,BarGraph_CarsInParkingLot.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.54,NA,NA,NA
M06STP2.5BM07,6,M06STP2.5b,"(M) Here is a bar graph of the kind of books that students read. (Point to student materials.) How many students like Adventure books: 10, 15 or 20?",How many students like Adventure books?,10,15,20,b,NA,BarGraph_BooksRead1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.29,NA,NA,NA
M06STP2.5BM08,6,M06STP2.5b,"(M) Here is a bar graph of student eye color in Miss Wood's class. (Point to student materials.) How many students have green eyes: 2, 3 or 8?",How many students have green eyes?,2,3,8,a,NA,BarGraph_EyeColor.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.47,NA,NA,NA
M06STP2.5BSAMPLE,6,M06STP2.5b,"(M) Here is a bar graph of how many push-ups Jerry, Julie, and Joe can do. (Point to student materials.) How many push-ups can Jerry do: 14, 18, or 20?",How many push-ups can Jerry do?,14,18,20,c,NA,BarGraph_PushUps.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5CH09,6,M06STP2.5c,"(H) Median means in the middle. Look at this number line: 35, 36, 37, 38, 39 (Point to student materials.) What number is the median: 35, 36 or 37?",What number is the median?,35,36,37,c,NA,NumberLine_35-39.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.32,NA,NA,NA
M06STP2.5CH10,6,M06STP2.5c,"(H) Median means in the middle. Look at this number line: 42, 43, 44, 45, 46 (Point to student materials.) What number is the median: 44, 45, or 46?",What number is the median?,44,45,46,a,NA,NumberLine_42-46.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,NA,NA,NA
M06STP2.5CH11,6,M06STP2.5c,"(H) Median means in the middle. Look at this number line: 33, 34, 35, 36, 37 (Point to student materials.) What number is the median: 34, 35, or 36?",What number is the median?,34,35,36,b,NA,NumberLine_33-37.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5CH12,6,M06STP2.5c,"(H) Median means in the middle. Look at this number line: 46, 47, 48,  49, 50 (Point to student  materials.) What number is the median: 48, 49, or 50?",What number is the median?,48,49,50,a,NA,NumberLine_46-50.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.05,NA,NA,NA
M06STP2.5CL01,6,M06STP2.5c,"(L) Median means in the middle. For example, a median in a road would be a wall or line in the middle. It might look like this. (Point to student materials.) Look at this number line.What number is in the middle of the 1 and the 3: 2, 3, or 4?",What number is in the middle of the 1 and the 3?,2,3,4,a,NA,NumberLine_Cars1.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.38,NA,NA,NA
M06STP2.5CL02,6,M06STP2.5c,"(L) Median means in the middle. For example, a median in a road would be a wall or line in the middle. It might look like this (Point to student materials.) Look at this number line.What number is in the middle of the 2 and the 4: 2, 3, or 4?",What number is in the middle of the 2 and the 4?,2,3,4,b,NA,NumberLine_Cars2.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06STP2.5CL02_intro.mp3,Math_G6_M06STP2.5CL02_stem.mp3,Math_G6_M06STP2.5CL02_a.mp3,Math_G6_M06STP2.5CL02_b.mp3,Math_G6_M06STP2.5CL02_c.mp3,FT,OI,OI,OI,NA,-0.64,-0.64,-0.64,-0.64
M06STP2.5CL03,6,M06STP2.5c,"(L) Median means in the middle. For example, a median in a road would be a wall or line in the middle. It might look like this (Point to student materials.) Look at this number line. What number is in the middle of the 4 and the 6: 3, 4 or 5?",What number is in the middle of the 4 and the 6?,3,4,5,c,NA,NumberLine_Cars3.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.78,NA,NA,NA
M06STP2.5CL04,6,M06STP2.5c,"(L) Median means in the middle. For example, a median in a road would be a wall or line in the middle. It might look like this (Point to student materials.) Look at this number line. What number is in the middle of the 6 and the 8: 7, 8 or 9?",What number is in the middle of the 6 and the 8?,7,8,9,a,NA,NumberLine_Cars4.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5CM05,6,M06STP2.5c,"(M) Median means in the middle. Look at this number line (Point to student materials.) What number is in the middle of the 11 and the 13: 11, 12, or 13?",What number is in the middle of the 11 and the 13?,11,12,13,b,NA,NumberLine_11-13.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.06,NA,NA,NA
M06STP2.5CM06,6,M06STP2.5c,"(M) Median means in the middle. Look at this number line (Point to materials.) What number is in the middle of the 14 and the 16: 13, 14, or 15?",What number is in the middle of the 14 and the 16?,13,14,15,c,NA,NumberLine_14-16.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5CM07,6,M06STP2.5c,"(M) Median means in the middle. Look at this number line (Point to student materials.) What number is in the middle of the 19 and the 21: 20, 21, or 22?",What number is in the middle of the 19 and the 21?,20,21,22,a,NA,NumberLine_19-21.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.48,NA,NA,NA
M06STP2.5CM08,6,M06STP2.5c,"(M) Median means in the middle. Look at this number line. (Point to student materials.) What number is in the middle of the 24 and the 26: 24, 25, or 26?",What number is in the middle of the 24 and the 26?,24,25,26,b,NA,NumberLine_24-26.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M06STP2.5CSAMPLE,6,M06STP2.5c,"(H) Here are numbers in order from smallest to largest. (Point to student materials.) The median is the middle number. Which number is the median: 30, 38, or 40?",Which number is the median?,30,38,40,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06TNS1.1_H09,6,M06TNS1.1,"(H) Here is an addition problem. (Point to student materials.) Jack and Jill's mom baked them a cake. Jack ate 1/3 of the cake and Jill ate 1/3 of the cake. How much of the cake did they eat: 1/3, 2/3 or 3/3?",How much of the cake did they eat?,1/3,2/3,3/3,b,NA,Addition_Cake.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06TNS1.1_H09_intro.mp3,Math_G6_M06TNS1.1_H09_stem.mp3,Math_G6_M06TNS1.1_H09_a.mp3,Math_G6_M06TNS1.1_H09_b.mp3,Math_G6_M06TNS1.1_H09_c.mp3,FT,OI,NA,OI,NA,1,1,NA,1.4152
M06TNS1.1_H10,6,M06TNS1.1,"(H) Here is a subtraction problem. (Point to student materials.) Frank needs $38 to take his girlfriend to a restaurant, but he only has $32. How much more money does he need: $4, $5, or $6?",How much more money does he need?,4,5,6,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06TNS1.1_H11,6,M06TNS1.1,"(H) Here is an addition problem. (Point to student materials.) Terry loves to eat waffles. He eats 4 waffles, and then he eats 1/8 more. How many waffles did he eat in all: 4 waffles, 4 1/8 waffles, or 4 1/2 waffles?",How many waffles did he eat in all?,4,4.125,4.5,b,NA,Addition_Waffles.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06TNS1.1_H12,6,M06TNS1.1,"(H) Here is a subtraction problem.  (Point to student materials.) Amy has $32. She spent $30 on a new shirt. How much money does she have left: $2, $4, or $30?",How much money does she have left?,2,4,30,a,NA,Shirt10.ai,NA,NA,NA,Clothing,prompt (SM),number only,number only,number only,Math_G6_M06TNS1.1_H12_intro.mp3,Math_G6_M06TNS1.1_H12_stem.mp3,Math_G6_M06TNS1.1_H12_a.mp3,Math_G6_M06TNS1.1_H12_b.mp3,Math_G6_M06TNS1.1_H12_c.mp3,FT,OI,OI,OI,NA,0.81,0.81,0.81,0.81
M06TNS1.1_L01,6,M06TNS1.1,"(L) Here is an addition problem. (Point to student materials.) If you eat 1/2 of a sandwich and your friend eats a whole sandwich, how many total sandwiches did you both eat: 1, 1 1/2, or 2?","If you eat 1/2 of a sandwich and your friend eats a whole sandwich, how many total sandwiches did you both eat?",1,1.5,2,b,NA,Addition_Bread.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06TNS1.1_L01_intro.mp3,Math_G6_M06TNS1.1_L01_stem.mp3,Math_G6_M06TNS1.1_L01_a.mp3,Math_G6_M06TNS1.1_L01_b.mp3,Math_G6_M06TNS1.1_L01_c.mp3,FT,OI,OI,OI,NA,0.26,0.26,0.26,0.26
