item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M05NOF1.1_L03,5,M05NOF1.1,"(L) Here is a subtraction problem: 4 minus 1/2. (Point to student materials.) If we have 4 (Point to 4 squares.) and we take away 1/2 (Point to 1/2 square shaded.), how much is left: 0, 3 1/2, or 4?","If we have 4 and we take away 1/2, how much is left?
4 - 1/2 = ___?",0,3.5,4,b,NA,Square21.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.7,NA,NA,NA
M05NOF1.1_L04,5,M05NOF1.1,"(L) Here is an addition problem: 3 plus 1/2. (Point to student materials.) If we have 3 (Point to 3 squares.) and we add 1/2 (Point to 1/2 square shaded.), how much do we have in all: 2 1/2, 3 1/2 or 4?","If we have 3 and we add 1/2, how much do we have in all?
3 + 1/2 = ___?",2.5,3.5,4,b,NA,Addition_Shapes2.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.12,NA,NA,NA
M05NOF1.1_M05,5,M05NOF1.1,"(M) Here is a subtraction problem: 1 minus 1/4. (Point to student materials.) If we have 1 and we take away 1/4, how much is left: 0, 1/2, or 3/4?","If we have 1 and we take away 1/4, how much is left?
1 - 1/4 = ___?",0,0.33333333333333331,0.75,c,NA,Square22.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.1_M06,5,M05NOF1.1,"(M) Here is an addition problem: 1 plus 1/4. (Point to student materials.) If we have 1 and we add 1/4, how much do we have in all: 1/2, 1, or 1 1/4?","If we have 1 and we add 1/4, how much do we have in all?
1 + 1/4 = ___?",0.5,1,1.25,c,NA,Addition_Blocks7.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.41,NA,NA,NA
M05NOF1.1_M07,5,M05NOF1.1,"(M) Here is a subtraction problem: 2 minus 1/4. (Point to student materials.) If we have 2 and we take away 1/4, how much is left: 1, 1 3/4, or 2?","If we have 2 and we take away 1/4, how much is left?
2 - 1/4 = ___?",1,1.75,2,b,NA,Square23.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.88,NA,NA,NA
M05NOF1.1_M08,5,M05NOF1.1,"(M) Here is an addition problem: 4 plus 1/4. (Point to student materials.) If we have 4 and we add 1/4, how much do we have in all: 3 3/4, 4, or 4 1/4?","If we have 4 and we add 1/4, how much do we have in all?
4 + 1/4 = ___?",3.75,4,4.25,c,NA,Addition_Blocks9.AI,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.23,NA,NA,NA
M05NOF1.1_SAMPLE,5,M05NOF1.1,"(H) Here is a subtraction problem: 2/3 minus 1/3. (Point to student materials.) If we have 2/3 and take away 1/3, how much is left: 3/3, 1/3, or 1?","If we have 2/3 and take away 1/3, how much is left?
2/3 - 2/3 =  ___?",3/3,1/3,1,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.2_H09,5,M05NOF1.2,"(H) Here is a word problem about Pat and her pencil collection. (Point to student materials.) Pat had a total of 33 pencils in her pencil collection. She used 14 of them. How many pencils does Pat have left: 17, 19, or 21?","How many pencils does Pat have left?

33 - 14 = ___?",17,19,21,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.5,NA,NA,NA
M05NOF1.2_H10,5,M05NOF1.2,"(H) Here is a word problem about Sergio and his dessert. (Point to student materials.) Julio had a three-scoop ice cream cone. He ate 1.5 scoops. How many ice cream scoops does Julio have left: 1, 1.5, or 2?","How many ice cream scoops does Julio have left?

3 - 1.5 = ___?",1,1.5,2,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.41,NA,NA,NA
M05NOF1.2_H11,5,M05NOF1.2,"(H) Here is a word problem about Marina and how many penguins she saw at the zoo. (Point to student materials.) Before lunch, Marina saw 27 penguins. After lunch, Marina saw 12 more penguins. How many total penguins did Marina see at the zoo: 36, 39, or 42?","How many total penguins did Marina see at the zoo?

27 + 12 = ___?",36,39,42,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.43,NA,NA,NA
M05NOF1.2_H12,5,M05NOF1.2,"(H) Here is a word problem about Franz and his pet turtle. (Point to student materials.) Franz had a turtle that was 2.5 inches long.  The turtle grew 1.5 more inches. How many inches long is Franz's pet turtle now: 4, 5.5, or 6?","How many inches long is Franz's pet turtle now?

2.5 + 1.5 = ___?",4,5.5,6,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.2_L01,5,M05NOF1.2,"(L) Here is a word problem about DeAndre and his toy cars. (Point to student materials.) DeAndre has 5 cars (Point to picture of boy with 5 cars.) and gets 3 more. (Point to picture with 3 cars.) How many total cars does DeAndre have? (Point to picture of boy with 8 cars.) Is it 4, 6, or 8?","How many total cars does DeAndre have?

5 + 3 = ___?",4,6,8,c,NA,Addition_Cars.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G5_M05NOF1.2_L01_intro.mp3,Math_G5_M05NOF1.2_L01_stem.mp3,Math_G5_M05NOF1.2_L01_a.mp3,Math_G5_M05NOF1.2_L01_b.mp3,Math_G5_M05NOF1.2_L01_c.mp3,FT,OI,OI,OI,NA,-1.63,-1.63,-1.63,-1.63
M05NOF1.2_L02,5,M05NOF1.2,"(L) Here is a word problem about Jayme and Abby's seashell collection. (Point to student materials.) Jayme has 4 seashells (Point to picture of girl with 4 seashells.) and Abby has 6 seashells. (Point to picture of girl with 6 seashells.)  How many total seashells do Jayme and Abby have? (Point to picture of total seashells.) Is it 5, 8, or 10?","How many total seashells do Jayme and Abby have?

4 + 6 = ___?",5,8,10,c,NA,Addition_Shells.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.41,NA,NA,NA
M05NOF1.2_L03,5,M05NOF1.2,"(L) Here is a word probem about Amy and her button collection. (Point to student materials.) Amy has 2 buttons. (Point to picture of girl with 2 buttons.) Amy got 7 more buttons. (Point to picture of 7 buttons.) How many total buttons does Amy have? (Point to picture of total buttons.) Is it 4, 9, or 10?","How many total buttons does Amy have? 

2 + 7 = ___?",4,9,10,b,NA,Addition_Buttons.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G5_M05NOF1.2_L03_intro.mp3,Math_G5_M05NOF1.2_L03_stem.mp3,Math_G5_M05NOF1.2_L03_a.mp3,Math_G5_M05NOF1.2_L03_b.mp3,Math_G5_M05NOF1.2_L03_c.mp3,FT,OI,OI,OI,NA,-0.23,-0.23,-0.23,-0.23
M05NOF1.2_L04,5,M05NOF1.2,"(L) Here is a word problem about Steph and her books. (Point to student materials.) Steph read 2 books for school. (Point to picture of girl with 2 books.) At home, Steph read 5 more books. (Point to picture of girl with 3 more books.) How many total books did Steph read? (Point to picture of girl with total books.) Is it 2, 5, or 7?","How many total books did Steph read?

2 + 5 = ___?",2,5,7,c,NA,Addition_Books1.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.2_M05,5,M05NOF1.2,"(M) Here is a word problem about Frank and his friends. (Point to student materials.) Frank had 10 cupcakes (Point to photo of boy with 10 cupcakes.) and decided to share with his friend Mark.Frank gave Mark 4 cupcakes (Point to photo of boy with 4 cupcakes.) How many cupcakes does Frank have left: 4, 6, or 9?","How many cupcakes does Frank have left?

10 + 4 = ___?",4,6,9,b,NA,Subtraction_CupCakes.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.06,NA,NA,NA
M05NOF1.2_M06,5,M05NOF1.2,"(M) Here is a word problem about Christopher and his baseballs. (Point to student materials.) Christopher had 11 baseballs in his yard (Point to photo of boy with 11 baseballs.)  His mom brought home 6 more baseballs (Point to photo of woman with 6 more baseballs). How many total baseballs does Christopher have: 15, 17, or 22?","How many total baseballs does Christopher have?

11 + 6 = ___?",15,17,22,b,NA,Addition_Baseballs.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.18,NA,NA,NA
M05NOF1.2_M07,5,M05NOF1.2,"(M) Here is a word problem about Christine and her baseball collection. (Point to student materials). Christine had 17 baseballs. (Point to a photo of girl with 17 baseballs.) She lost 6 at the park (Point to photo of 6 baseballs.) How many total baseballs does Christine have left: 6, 9, or 11?","How many total baseballs does Christine have left?

17 - 6 = ___?",6,9,11,c,NA,Subtraction_Baseballs.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.11,NA,NA,NA
M05NOF1.2_M08,5,M05NOF1.2,"(M) Here is a word problem about Felix and his stamp collection. (Point to student materials.) Felix had 18 total stamps in his stamp collection. (Point to photo of boy with 18 stamps.) He gave his best friend Karen 8 stamps. (Point to photo of girl with 8 stamps.) How many stamps does Felix have left: 10, 12, or 15?","How many stamps does Felix have left?

18 - 8 = ___?",10,12,15,a,NA,Subtraction_Stamps.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.2_SAMPLE,5,M05NOF1.2,"(L) Here is a word problem about Sarah and her fish. (Point to student materials.) Sarah has two fish and gets 3 more. How many fish does she have total: 3, 4, or 5?","How many fish does she have total?

2 + 3 = ___?",3,4,5,c,NA,Girl_Fish.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AH09,5,M05NOF2.4a,"(H) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement five times one-third equals one point six seven:  A, B, or C?",Which of these expressions matches the verbal statement five times one-third equals one point six seven?,5 x 1/3 = 1.67; A,5 x 3 = 15; B,5 x 1/4 = 1.25; C,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AH10,5,M05NOF2.4a,"(H) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement four times one-fourth equals one:  A, B, or C?",Which of these expressions matches the verbal statement four times one-fourth equals one?,4 x 4 = 16; A,4 x 1/4 = 1; B,4 x 1/2 = 2; C,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AH11,5,M05NOF2.4a,"(H) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement eight times one-half equals 4:  A, B, or C?",Which of these expressions matches the verbal statement eight times one-half equals 4?,4 x 1/2 = 2; A,8 x 4 = 32; B,8 x 1/2 = 4; C,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AH12,5,M05NOF2.4a,"(H) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement ten times zero point five equals five:  A, B, or C?",Which of these expressions matches the verbal statement ten times zero point five equals five?,10 x 5 = 50; A,10 x 1/4 = 2.5; B,10 x 0.5 = 5; C,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AL01,5,M05NOF2.4a,"(L) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement five times one equals five:  A, B, or C?",Which of these expressions matches the verbal statement five times one equals five?,5 x 1 = 5; A,10 x 2 = 20; B,0 x 3 = 0; C,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AL02,5,M05NOF2.4a,"(L) Here is a description of a multiplication problem. (Point to student materials.)  Which of these expressions matches the verbal statement three times two equals six:  A, B, or C?",Which of these expressions matches the verbal statement three times two equals six?,1 x 4 = 4,7 x 0 = 0,3 x 2 = 6,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.73,NA,NA
M05NOF2.4AL03,5,M05NOF2.4a,"(L) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement zero times two equals zero:  A, B, or C?",Which of these expressions matches the verbal statement zero times two equals zero?,8 x 1 = 8; A,0 x 2 = 0; A,2 x 2 = 4; C,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AL04,5,M05NOF2.4a,"(L) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement five times two equals ten: A, B, or C?",Which of these expressions matches the verbal statement five times two equals ten?,6 x 1 = 6; A,9 x 0 = 0; B,5 x 2 = 10; C,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AM05,5,M05NOF2.4a,"(M) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement fifteen times two equals thirty: A, B, or C?",Which of these expressions matches the verbal statement fifteen times two equals thirty?,20 x 2 = 40; A,15 x 2 = 30; B,10 x 2 = 40; C,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.49,NA
M05NOF2.4AM06,5,M05NOF2.4a,"(M) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement eleven times three equals thirty-three: A, B, or C?",Which of these expressions matches the verbal statement eleven times three equals thirty-three?,11 x 3 = 33; A,12 x 2 = 24; B,10 x 4 = 40; C,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AM07,5,M05NOF2.4a,"(M) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement thirteen times two equals twenty-six:  A, B, or C?",Which of these expressions matches the verbal statement thirteen times two equals twenty-six?,10 x 3 = 30; A,12 x 3 = 36; B,13 x 2 = 26; C,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4AM08,5,M05NOF2.4a,"(M) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement eighteen times two equals thirty-six: A, B, or C?",Which of these expressions matches the verbal statement eighteen times two equals thirty-six?,15 x 3 = 45; A,18 x 2 = 36; B,14 x 2 = 28; C,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M05NOF2.4ASAMPLE,5,M05NOF2.4a,"(H) Here is a description of a multiplication problem. (Point to student materials.) Which of these expressions matches the verbal statement forty-two times one-half equals twenty-one: A, B, or C?",Which of these expressions matches the verbal statement forty-two times one-half equals twenty-one?,24 X 2 = 48; A,2 X 1/2 = 1; B,42 X 1/2 = 21; C,c,NA,NA,NA,NA,NA,NA,prompt (SM),equation + A,equation + B,equation + C,Math_G5_M05NOF2.4ASAMPLE_intro.mp3,Math_G5_M05NOF2.4ASAMPLE_stem.mp3,Math_G5_M05NOF2.4ASAMPLE_a.mp3,Math_G5_M05NOF2.4ASAMPLE_b.mp3,Math_G5_M05NOF2.4ASAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.2524
M05NOF2.4BH09,5,M05NOF2.4b,"(H) Here is a picture of a rectangle that is 8 yards by 4 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it25, 32, or 40?",How many unit square yards will fit in the large rectangle?,25,32,40,b,NA,Square_Cubes73.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.13,NA
M05NOF2.4BH10,5,M05NOF2.4b,"(H) Here is a picture of a rectangle that is 9 yards by 3 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it18, 23, or 27?",How many unit square yards will fit in the large rectangle?,18,23,27,c,NA,Square_Cubes74.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G5_M05NOF2.4BH10_intro.mp3,Math_G5_M05NOF2.4BH10_stem.mp3,Math_G5_M05NOF2.4BH10_a.mp3,Math_G5_M05NOF2.4BH10_b.mp3,Math_G5_M05NOF2.4BH10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.1172
M05NOF2.4BH11,5,M05NOF2.4b,"(H) Here is a picture of a rectangle that is 7 yards by 5 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it31, 35, or 40?",How many unit square yards will fit in the large rectangle?,31,35,40,b,NA,Square_Cubes75.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.68,NA
M05NOF2.4BH12,5,M05NOF2.4b,"(H) Here is a picture of a rectangle that is 5 yards by 6 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it 30, 35, or 40?",How many unit square yards will fit in the large rectangle?,30,35,40,a,NA,Square_Cubes76.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.14,NA,NA
M05NOF2.4BL01,5,M05NOF2.4b,"(L) Here is a picture of a rectangle that is 2 yards by 2 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it0, 4 or 8?",How many unit square yards will fit in the large rectangle?,0,4,8,b,NA,Square_Cubes77.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4BL02,5,M05NOF2.4b,"(L) Here is a picture of a rectangle that is 4 yards by 1 yard (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it0, 4, or 10?",How many unit square yards will fit in the large rectangle?,0,4,10,b,NA,Square_Cubes78.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4BL03,5,M05NOF2.4b,"(L) Here is a picture of a rectangle that is 3 yards by 2 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it1, 3, or 6?",How many unit square yards will fit in the large rectangle?,1,3,6,c,NA,Square_Cubes79.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4BL04,5,M05NOF2.4b,"(L) Here is a picture of a rectangle that is 5 yards by 1 yard (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it0, 5, or 8?",How many unit square yards will fit in the large rectangle?,0,5,8,b,NA,Square_Cubes80.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4BM05,5,M05NOF2.4b,"(M) Here is a picture of a rectangle that is 5 yards by 2 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it 3, 5 or 10?",How many unit square yards will fit in the large rectangle?,3,5,10,c,NA,Square_Cubes81.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.65,NA,NA
M05NOF2.4BM06,5,M05NOF2.4b,"(M) Here is a picture of a rectangle that is 6 yards by 3 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it10, 18, or 25?",How many unit square yards will fit in the large rectangle?,10,18,25,b,NA,Square_Cubes82.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.4BM07,5,M05NOF2.4b,"(M) Here is a picture of a rectangle that is 7 yards by 2 yards (Point to rectangle.) and a unit square that is 1 yard by 1 yard. (Point to square.) How many unit square yards fit in the large rectangle? (Point to complete rectangle.) Is it 14, 18, or 20?",How many unit square yards will fit in the large rectangle?,14,18,20,a,NA,Square_Cubes83.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M05NOF2.4BM08,5,M05NOF2.4b,"(M) Here is a picture of a rectangle that is 8 yards by 2 yards (point to rectangle) and a unit square that is 1 yard by 1 yard (point to square) How many unit square yards fit in the large rectangle (point to complete rectangle); 12, 16, or 20?",How many unit square yards will fit in the large rectangle?,12,16,20,b,NA,Square_Cubes84.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M05NOF2.4BSAMPLE,5,M05NOF2.4b,"(H) Here is a picture of a rectangle that is 4 yards by 5 yards and a unit square that is 1 yard by 1 yard. (Point to student materials.) How many unit square yards will fit in the large rectangle: 5, 10, or 20?",How many unit square yards will fit in the large rectangle?,5,10,20,c,NA,Square_Cubes85.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G5_M05NOF2.4BSAMPLE_intro.mp3,Math_G5_M05NOF2.4BSAMPLE_stem.mp3,Math_G5_M05NOF2.4BSAMPLE_a.mp3,Math_G5_M05NOF2.4BSAMPLE_b.mp3,Math_G5_M05NOF2.4BSAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.2947
M05NOF2.5BH09,5,M05NOF2.5b,"(H) Here is the number 7 being multipled by the number one-half. (Point to student materials.) Will multiplying 7 by one-half make it smaller, bigger, or will it stay the same?","Will multiplying 7 by one-half make it smaller, bigger, or will it stay the same?
7 X 1/2",smaller,bigger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.5BH10,5,M05NOF2.5b,"(H) Here is the number 9 being multipled by the number one-fourth. (Point to student materials.) Will multiplying 9 by one-fourth make it smaller, bigger, or will it stay the same?","Will multiplying 9 by one-fourth make it smaller, bigger, or will it stay the same?
9 X 1/4",smaller,bigger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.5BH11,5,M05NOF2.5b,"(H) Here is the number 12 being multipled by the number one-third. (Point to student materials.) Will multiplying 12 by one-third make it smaller, bigger, or will it stay the same?","Will multiplying 12 by one-third make it smaller, bigger, or will it stay the same?
12 X 1/3",smaller,bigger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.5BH12,5,M05NOF2.5b,"(H) Here is the number 7 being multipled by the number zero point five. (Point to student materials.) Will multiplying 7 by zero point five make it smaller, bigger, or will it stay the same?","Will multiplying 7 by zero point five make it smaller, bigger, or will it stay the same?
7 X 0",smaller,bigger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF2.5BL01,5,M05NOF2.5b,"(L) Here is the number 6 being multipled by the number 5. (Point to student materials.)  Will multiplying 6 by 5 make it smaller, bigger, or will it stay the same?","Will multiplying 6 by 5 make it smaller, bigger, or will it stay the same?
6 X 5",smaller,bigger,same,b,NA,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,Math_G5_M05NOF2.5BL01_intro.mp3,Math_G5_M05NOF2.5BL01_stem.mp3,Math_G5_M05NOF2.5BL01_a.mp3,Math_G5_M05NOF2.5BL01_b.mp3,Math_G5_M05NOF2.5BL01_c.mp3,FT,OI,OI,OI,NA,0.44,0.44,0.44,0.44
M05NOF2.5BL02,5,M05NOF2.5b,"(L) Here is the number 3 being multipled by the number 2 (Point to student materials.)  Will multiplying 3 by 2 make it smaller, bigger, or will it stay the same?","Will multiplying 3 by 2 make it smaller, bigger, or will it stay the same?
 2 X 3",smaller,bigger,same,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.79,NA,NA,NA
M05NOF2.5BL03,5,M05NOF2.5b,"(L) Here is the number 7 being multipled by the number 4. (Point to student materials.)  Will multiplying 7 by 4 make it smaller, bigger, or will it stay the same?","Will multiplying 7 by 4 make it smaller, bigger, or will it stay the same?
7 X 4",smaller,bigger,same,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.5,NA,NA,NA
M05NOF2.5BL04,5,M05NOF2.5b,"(L) Here is the number 9 being multipled by the number 1. (Point to student materials.)  Will multiplying 9 by 1 make it smaller, bigger, or will it stay the same?","Will multiplying 9 by 1 make it smaller, bigger, or will it stay the same?
9 X 1",smaller,bigger,same,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.94,NA,NA,NA
M05NOF2.5BM05,5,M05NOF2.5b,"(M) Here is the number 4 being multipled by the number negative 2. (Point to student materials.) Will multiplying 4 by negative 2 make it smaller, bigger, or will it stay the same?","Will multiplying 4 by negative 2 make it smaller, bigger, or will it stay the same?
4 X -2",smaller,bigger,same,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.06,NA,NA,NA
